kingdom,phylum,class,order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,identifiedBy,recordedBy
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Sphaeropthalma,Sphaeropthalma imperialis,Sphaeropthalma imperialis,Chaparral Wildlife Management Area,Texas,28.31,-99.43,7/3/2001 0:00,3,7,2001,Entomology Collection,"Pitts, J",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Sphaeropthalma,Sphaeropthalma imperialis,Sphaeropthalma imperialis,Chaparral Wildlife Management Area,Texas,28.31,-99.43,7/3/2001 0:00,3,7,2001,Entomology Collection,"Pitts, J",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/16/1993 0:00,16,4,1993,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,5/20/1991 0:00,20,5,1991,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/16/1993 0:00,16,4,1993,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/16/1993 0:00,16,4,1993,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/10/1992 0:00,10,6,1992,Entomology Collection,"Manley, D.G.",D. Peckham
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/17/1993 0:00,17,4,1993,Entomology Collection,"Manley, D.G.",J Gillaspy
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/31/1994 0:00,31,3,1994,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/12/2001 0:00,12,4,2001,Entomology Collection,"Brady, P.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/12/2001 0:00,12,4,2001,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon probus,"Canthon probus (Germar, 1824)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,,A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon probus,"Canthon probus (Germar, 1824)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,5/20/1991 0:00,20,5,1991,Entomology Collection,,A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,7/3/2001 0:00,3,7,2001,Entomology Collection,"Abbott, J.C.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/12/2001 0:00,12,3,2001,Entomology Collection,"Abbott, J.C.",J.C. Abbott
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/7/1992 0:00,7,6,1992,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.324,-99.38,6/11/2001 0:00,11,6,2001,Entomology Collection,"Abbott, J.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,5/20/1991 0:00,20,5,1991,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Riley, E.G.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Melanocanthon,Melanocanthon nigricornis,"Melanocanthon nigricornis (Say, 1823)",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/12/2001 0:00,12,4,2001,Entomology Collection,"Brady, P.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/12/2001 0:00,12,3,2001,Entomology Collection,"Abbott, J.C.",J.C. Abbott
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/13/1992 0:00,13,6,1992,Entomology Collection,"Manley, D.G.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/12/2001 0:00,12,3,2001,Entomology Collection,"Abbott, J.C.",J.C. Abbott
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/12/2001 0:00,12,3,2001,Entomology Collection,"Abbott, J.C.",J.C. Abbott
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/20/1991 0:00,20,4,1991,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/7/1992 0:00,7,6,1992,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/12/2001 0:00,12,4,2001,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.324,-99.38,6/11/2001 0:00,11,6,2001,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/12/2001 0:00,12,3,2001,Entomology Collection,"Abbott, J.C.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,6/11/2001 0:00,11,6,2001,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/20/1991 0:00,20,4,1991,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Riley, E.G.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/14/1990 0:00,14,3,1990,Entomology Collection,"Manley, D.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/7/1992 0:00,7,6,1992,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,3/16/2000 0:00,16,3,2000,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/11/2001 0:00,11,6,2001,Entomology Collection,"Riley, E.G.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.31354,-99.44682,5/18/2011 0:00,18,5,2011,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,6/7/1992 0:00,7,6,1992,Entomology Collection,"Riley, E.G.",A.W. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Digitonthophagus,Digitonthophagus gazella,"Digitonthophagus gazella (Fabricius, 1787)",Chaparral Wildlife Management Area,Texas,28.324,-99.38,6/11/2001 0:00,11,6,2001,Entomology Collection,,J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon imitator,"Canthon imitator Brown, 1946",Chaparral Wildlife Managament Area - 10.1 mi NW Artesia Wells,Texas,28.314,-99.447,6/26/2002 0:00,26,6,2002,Entomology Collection,"Brady, P.C.",J.C. Abbott|Field Ent Class
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Copris,Copris remotus,"Copris remotus LeConte, 1866",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/11/2003 0:00,11,4,2003,Entomology Collection,"Abbott, J.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Canthon,Canthon vigilans,"Canthon vigilans LeConte, 1858",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/12/2001 0:00,12,4,2001,Entomology Collection,"Brady, P.C.",A.W. Hook|J.L. Neff
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Pseudomethoca,,"Pseudomethoca Ashmead, 1896",Chaparral Wildlife Management Area,Texas,28.31,-99.43,4/16/1993 0:00,16,4,1993,Entomology Collection,"Manley, D.G.",A.W. Hook
